,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
474,@aphromoo,0.6486,Mon Apr 09 19:34:29 +0000 2018,0.0,0.806,0.194,RT @jadarekikoziol: Here's to you @aphromoo You are my favourite #NALCS player :) I've been your fan since the early days of league. Congra…,475
475,@aphromoo,0.0,Mon Apr 09 05:29:56 +0000 2018,0.0,1.0,0.0,@SLittleJenny ?,476
476,@aphromoo,0.6037,Sun Apr 08 23:32:35 +0000 2018,0.0,0.739,0.261,GL at MSI boys @TeamLiquidLoL  you got an MSI finalist. ;) @Xmithie @TLDoublelift @Pobelter @TLOlleh @Impact,477
477,@aphromoo,0.0,Sun Apr 08 18:45:58 +0000 2018,0.0,1.0,0.0,@KiWiKiDLoL ???,478
478,@aphromoo,0.6597,Sun Apr 08 18:41:58 +0000 2018,0.0,0.185,0.815,@Link115_ Ilu,479
479,@aphromoo,0.4767,Sun Apr 08 18:34:28 +0000 2018,0.0,0.86,0.14,"RT @lolesports: Friends, Former Teammates, Rivals: @TeamLiquidLoL face off against @100Thieves in the 2018 #NALCS Spring Finals today at 1P…",480
480,@aphromoo,0.6688,Wed Apr 18 21:43:26 +0000 2018,0.0,0.522,0.478,Getting ready to watch the Cavs play!! https://t.co/griMltUmlO,481
481,@aphromoo,0.3182,Wed Apr 18 02:00:40 +0000 2018,0.0,0.685,0.315,@sonii_irl @100Thieves Lookin fresh my man.,482
482,@aphromoo,0.5399,Tue Apr 17 21:23:12 +0000 2018,0.0,0.668,0.332,@DisguisedToast Hey thanks boss... I’ll check these out!!,483
483,@aphromoo,0.34,Tue Apr 17 15:27:49 +0000 2018,0.0,0.862,0.138,"Looking up some Priest/Paladin decks to play some Hearthstone during offseason, any decks I should be runnin?",484
484,@aphromoo,0.6841,Mon Apr 16 08:09:26 +0000 2018,0.0,0.393,0.607,"@ahhhdi LMAO, i feel dat",485
