,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
443,@Smoothie,0.0,Sun Apr 08 07:34:13 +0000 2018,0.0,1.0,0.0,@OddOrangeLoL 168 but I skipped all the filler,444
444,@Smoothie,0.4404,Sun Apr 08 07:04:22 +0000 2018,0.0,0.791,0.209,@OddOrangeLoL Broo I'm in the process of rewatching Bleach rn good stuff,445
445,@Smoothie,0.2247,Sun Apr 08 05:09:02 +0000 2018,0.09,0.786,0.124,Kinda regretting not going to Miami or PAX with my free time to hangout and meet people.. Haven't been to an event… https://t.co/LUDYENOuzV,446
446,@Smoothie,0.0,Wed Apr 04 08:01:12 +0000 2018,0.0,1.0,0.0,@Moon1 Bro which theatre,447
447,@Smoothie,0.7269,Wed Apr 04 00:08:12 +0000 2018,0.0,0.141,0.859,@Contractz Pretty good.,448
448,@Smoothie,0.0,Wed Apr 04 00:07:54 +0000 2018,0.0,1.0,0.0,@Mushyee NANI????,449
449,@Smoothie,0.6652,Tue Apr 03 23:53:03 +0000 2018,0.0,0.808,0.192,@ScopelBruno yeah same Asta's yelling took a bit to get used to but once you look past it the rest of the anime is actually good,450
450,@Smoothie,0.4404,Tue Apr 03 23:28:09 +0000 2018,0.0,0.58,0.42,Black Clover is a good anime.,451
451,@Smoothie,0.0667,Mon Apr 02 02:39:30 +0000 2018,0.282,0.488,0.23,@TLDoublelift I'm so sorry for your loss Peter stay strong,452
452,@Smoothie,0.0,Mon Apr 02 00:07:48 +0000 2018,0.0,1.0,0.0,Caitlyn* ?,453
453,@Smoothie,0.0,Mon Apr 02 00:04:11 +0000 2018,0.0,1.0,0.0,NALCS = Caitlin difference,454
454,@Smoothie,0.0,Sun Apr 01 23:48:00 +0000 2018,0.0,1.0,0.0,Febi is so goooooooddd,455
455,@Smoothie,0.7096,Sat Mar 31 04:18:26 +0000 2018,0.0,0.688,0.312,.@Stewie good luck on ur new team homie if ur ever around let's hang out ?,456
456,@Smoothie,-0.7003,Sun Mar 25 22:24:35 +0000 2018,0.744,0.256,0.0,Holy fuck TSM lost,457
457,@Smoothie,-0.4122,Sun Mar 25 01:59:23 +0000 2018,0.254,0.644,0.103,Can't express how disappointed I am about losing today. Sorry I wasn't good enough and could've done so much more t… https://t.co/tVQbJmx4kF,458
458,@Smoothie,0.0,Sat Mar 24 17:50:37 +0000 2018,0.0,1.0,0.0,Game day,459
459,@Smoothie,-0.1779,Mon Mar 19 05:15:13 +0000 2018,0.188,0.694,0.118,Sorry for failing all the fans supporting us. Our performance today was inexcusable. I'll work harder than I've eve… https://t.co/62QS4N0ERh,460
460,@Smoothie,0.25,Mon Apr 16 03:59:56 +0000 2018,0.0,0.882,0.118,I have a love/hate relationship with Korean solo queue.. Everyone aside from bot lane plays assassins/damage dealer… https://t.co/BZXparKMpi,461
461,@Smoothie,0.0,Wed Apr 11 18:28:16 +0000 2018,0.0,1.0,0.0,? ?? ?? https://t.co/z5L5lSGtQ7,462
462,@Smoothie,0.0,Sun Apr 08 22:06:08 +0000 2018,0.0,1.0,0.0,Impact 50 cs at 14 minutes feelsbadman,463
463,@Smoothie,0.0,Sun Apr 08 07:34:13 +0000 2018,0.0,1.0,0.0,@OddOrangeLoL 168 but I skipped all the filler,464
464,@Smoothie,0.4404,Sun Apr 08 07:04:22 +0000 2018,0.0,0.791,0.209,@OddOrangeLoL Broo I'm in the process of rewatching Bleach rn good stuff,465
465,@Smoothie,0.2247,Sun Apr 08 05:09:02 +0000 2018,0.09,0.786,0.124,Kinda regretting not going to Miami or PAX with my free time to hangout and meet people.. Haven't been to an event… https://t.co/LUDYENOuzV,466
466,@Smoothie,0.0,Wed Apr 04 08:01:12 +0000 2018,0.0,1.0,0.0,@Moon1 Bro which theatre,467
467,@Smoothie,0.7269,Wed Apr 04 00:08:12 +0000 2018,0.0,0.141,0.859,@Contractz Pretty good.,468
468,@Smoothie,0.0,Wed Apr 04 00:07:54 +0000 2018,0.0,1.0,0.0,@Mushyee NANI????,469
469,@Smoothie,0.6652,Tue Apr 03 23:53:03 +0000 2018,0.0,0.808,0.192,@ScopelBruno yeah same Asta's yelling took a bit to get used to but once you look past it the rest of the anime is actually good,470
470,@Smoothie,0.4404,Tue Apr 03 23:28:09 +0000 2018,0.0,0.58,0.42,Black Clover is a good anime.,471
471,@Smoothie,0.0667,Mon Apr 02 02:39:30 +0000 2018,0.282,0.488,0.23,@TLDoublelift I'm so sorry for your loss Peter stay strong,472
472,@Smoothie,0.0,Mon Apr 02 00:07:48 +0000 2018,0.0,1.0,0.0,Caitlyn* ?,473
473,@Smoothie,0.0,Mon Apr 02 00:04:11 +0000 2018,0.0,1.0,0.0,NALCS = Caitlin difference,474
474,@Smoothie,0.0,Sun Apr 01 23:48:00 +0000 2018,0.0,1.0,0.0,Febi is so goooooooddd,475
475,@Smoothie,0.7096,Sat Mar 31 04:18:26 +0000 2018,0.0,0.688,0.312,.@Stewie good luck on ur new team homie if ur ever around let's hang out ?,476
476,@Smoothie,-0.7003,Sun Mar 25 22:24:35 +0000 2018,0.744,0.256,0.0,Holy fuck TSM lost,477
477,@Smoothie,-0.4122,Sun Mar 25 01:59:23 +0000 2018,0.254,0.644,0.103,Can't express how disappointed I am about losing today. Sorry I wasn't good enough and could've done so much more t… https://t.co/tVQbJmx4kF,478
478,@Smoothie,0.0,Sat Mar 24 17:50:37 +0000 2018,0.0,1.0,0.0,Game day,479
479,@Smoothie,-0.1779,Mon Mar 19 05:15:13 +0000 2018,0.188,0.694,0.118,Sorry for failing all the fans supporting us. Our performance today was inexcusable. I'll work harder than I've eve… https://t.co/62QS4N0ERh,480
480,@Smoothie,0.25,Mon Apr 16 03:59:56 +0000 2018,0.0,0.882,0.118,I have a love/hate relationship with Korean solo queue.. Everyone aside from bot lane plays assassins/damage dealer… https://t.co/BZXparKMpi,481
481,@Smoothie,0.0,Wed Apr 11 18:28:16 +0000 2018,0.0,1.0,0.0,? ?? ?? https://t.co/z5L5lSGtQ7,482
482,@Smoothie,0.0,Sun Apr 08 22:06:08 +0000 2018,0.0,1.0,0.0,Impact 50 cs at 14 minutes feelsbadman,483
483,@Smoothie,0.0,Sun Apr 08 07:34:13 +0000 2018,0.0,1.0,0.0,@OddOrangeLoL 168 but I skipped all the filler,484
484,@Smoothie,0.4404,Sun Apr 08 07:04:22 +0000 2018,0.0,0.791,0.209,@OddOrangeLoL Broo I'm in the process of rewatching Bleach rn good stuff,485
485,@Smoothie,0.2247,Sun Apr 08 05:09:02 +0000 2018,0.09,0.786,0.124,Kinda regretting not going to Miami or PAX with my free time to hangout and meet people.. Haven't been to an event… https://t.co/LUDYENOuzV,486
486,@Smoothie,0.0,Wed Apr 04 08:01:12 +0000 2018,0.0,1.0,0.0,@Moon1 Bro which theatre,487
487,@Smoothie,0.7269,Wed Apr 04 00:08:12 +0000 2018,0.0,0.141,0.859,@Contractz Pretty good.,488
488,@Smoothie,0.0,Wed Apr 04 00:07:54 +0000 2018,0.0,1.0,0.0,@Mushyee NANI????,489
489,@Smoothie,0.6652,Tue Apr 03 23:53:03 +0000 2018,0.0,0.808,0.192,@ScopelBruno yeah same Asta's yelling took a bit to get used to but once you look past it the rest of the anime is actually good,490
490,@Smoothie,0.4404,Tue Apr 03 23:28:09 +0000 2018,0.0,0.58,0.42,Black Clover is a good anime.,491
491,@Smoothie,0.0667,Mon Apr 02 02:39:30 +0000 2018,0.282,0.488,0.23,@TLDoublelift I'm so sorry for your loss Peter stay strong,492
492,@Smoothie,0.0,Mon Apr 02 00:07:48 +0000 2018,0.0,1.0,0.0,Caitlyn* ?,493
493,@Smoothie,0.0,Mon Apr 02 00:04:11 +0000 2018,0.0,1.0,0.0,NALCS = Caitlin difference,494
494,@Smoothie,0.0,Sun Apr 01 23:48:00 +0000 2018,0.0,1.0,0.0,Febi is so goooooooddd,495
495,@Smoothie,0.7096,Sat Mar 31 04:18:26 +0000 2018,0.0,0.688,0.312,.@Stewie good luck on ur new team homie if ur ever around let's hang out ?,496
496,@Smoothie,-0.7003,Sun Mar 25 22:24:35 +0000 2018,0.744,0.256,0.0,Holy fuck TSM lost,497
497,@Smoothie,-0.4122,Sun Mar 25 01:59:23 +0000 2018,0.254,0.644,0.103,Can't express how disappointed I am about losing today. Sorry I wasn't good enough and could've done so much more t… https://t.co/tVQbJmx4kF,498
498,@Smoothie,0.0,Sat Mar 24 17:50:37 +0000 2018,0.0,1.0,0.0,Game day,499
499,@Smoothie,-0.1779,Mon Mar 19 05:15:13 +0000 2018,0.188,0.694,0.118,Sorry for failing all the fans supporting us. Our performance today was inexcusable. I'll work harder than I've eve… https://t.co/62QS4N0ERh,500
